comment,label
thank you vry much mam really i studied 1 week not even a single work was understood..after seeing your integrals chapter.. really i will top in board examsthanks an haploid mam,F
,I
question no. 9 2nd pattern ka he waha mam man gye apko,D
haa mam ye badhiya hai jo nahi ban raha hai hamse wahi skip kardo,D
mam all questions has ben done by me .,F
thank you ma'am. it's so helpful.,F
thank ma'am,F
thanks alot mam.,F
thanks mam you are teaching style is very nice,F
,I
thankyou ma'am,F
thanks alot mam by watching your videos i dont need any tuition classes for my board classes you the best mam,F
tq mam,F
mam question 7 main hum 1/x^2 + 1 ki jgh (_cot inverse x likh skte hain k,D
mam salute hai yar apko itna hard work choti si choti chij explain kar rahi itne depth mai wow tq tq tq so much integration ya kahu toh puri calculas appne mere bana dia hai tq so much mam ....charan sparsh mam,F
mame aapka padhya hua sabkuch samjh aa jata ha,F
nice explanation mam great,F
mam questions purra solve kara kariye kunki phir aage kabhi kabhi kucch que karka galat aata h ans,D
mam ques no. 15 me 1/x^2-a^2 wala formula bhii to lag jye ga lekin ans to alg aaraha hai mam uss formula se,D
all home work done,F
,I
,I
thank you mam,F
tq so much mam and may abhi 2024 ki student hu tq grate ful explain,F
thanks mam,F
"mam, your lecture help me a lot, i saw concept overview then q ans with you work great to clear all my dought, so thank you",F
x+1 kaisai hua,D
thanks mam,F
q17 and q18 done,F
question 17 done,F
mam app bahut achcha karate ho,F
thank you madam ji,F
thanks mam,F
weldon madam ji,F
mam all questions has done,F
question no 12 boubt h mera pls explain mam,D
mam q 2 me sidhe partial fraction ka formula laga skte h na,D
"your teacher skills is superb mam , integrals easy ho gya ab",F
congratulations magnet brains team's 10 million subscribers complete,I
31:02 (xa)(xb)/(xc)(xd) = 1+ a/xc + b/xdmamquestion 6eeee law lagakar kar sakte hee,D
mam now my concepts are crystal and clear,F
mam aap ki live class kab rahti hai,D
12 question donemam your explanation to good,F
thank you so much ma'am,F
mam question no 7 bataiye please,D
me magnait brain ko bahut-2 thank you so i am all teacher of thank you but mam ko thank you -2,F
37:34,I
thank you so much ma'am...and i have solved every question given by you...loved the way you explained,F
mam xsquare -1 factorise ho sakta hx2+1 factorise kyu nai ho sakta plzz reply,D
mam question 17 done!and you just teach super awesome1:51:14,F
done,F
best,F
thank you so much mam all question dana done,F
rd tera ma solve kara raha hai,I
ma'am 18 number nahi ban raha hai aur dusre chainal wale galat bana rahe hai. 7.5 ka 18 banai a plz,D
mam aap bohot acha padate ho aapka padhaya ak ak chise bohot ache se samajh me aa jaata hai thankyou mam,F
q17 done,F
you tupe per he phadite ho,I
kis time s class starts hoti h,D
mam 7.5 ka 7 question ka answer galat h,D
mam12done,F
thank you,F
17 question done,F
man aap jitne bhi questions ka hint diya that mai vo saara questions kar liya and thank you so much man man aap aisehe saare chapter ka video banayai jisase hamara hm sabaka questions par bahut achai se pakar ban pata hai questions par man,F
question 17 done,F
thank you!! great help,F
mam i am unsubscribung your channel because your videos are very long and then also you don't solve all the questions,D
homework mt diya kro ap,D
mam saare question krwaya kro please,D
qn no 17 done,F
ma'am kux sabd aapke liyeu re a bst teacher,F
12th no is done,F
mam pls ques 13 nd 14,D
mam aap asa hi sabhi ch ki vedios bnate rhna aapka phdane ka style mhuje bhot psnd hai,F
mam 18th question me integration nhi ho h,D
maam i think aapne question no 8 me lcm wrong liya h,D
mam all home work questions are done,F
ques no. 18 done,F
ques 7 done,F
thank u so much mam,F
dilraj sir coming soon,I
thank you so much mam i am clear the concept,F
yes ma'am...,F
happy new year to all teacher and his team,I
thank you. so much mam,F
mam me 8 class ka ho app 8 class ko ba padegai,D
aapne achhe se clear kiya but chaliye chhodo,F
2 ka 4 dought hai,D
bahut achcha concept clear kiya mam ne,F
thank you mam,F
thank you mam,F
thank u mam,F
thank you so much mam,F
hlw,I
palle nahi pad raha hai,D
mam you are the best teacher,F
dhanyawadsidhabheje me,I
thank u so much maam,F
thanks mam,F
your explanation is amazing mam,F
thanks ma'am,F
thank you mam,F
thanks mam mujhe integrals main kuch doubted thi,F
great,F
thank you mam,F
thank you mam,F
you are a great teacher. but most underrated.,F
"thanks mam, nice explanation",F
amazing class mam.,F
mamm t1 and t2 use kar sakte hain,D
thanks mam,F
best teacher ever for maths,F
literally hats off to your efforts.,F
mam hum to unme se hain ... jo pattern to yaad rakhte hain .. lekin answer hi bhool jate hain,I
understanding 100%concept 110%great teaching style mam,F
thank you mam,F
padti h,I
app bhut achha,F
thanks mam,F
thanks mam mai apki every class laga leta hu,F
thank you mam you made integrals so easy,F
you are amazing mam l love your method of teaching mam,F
apke teaching kaa treeka hi alg h,F
nice,F
very nice explanation mam,F
tq mam ji,F
thank u mam,F
thanku mam nice explanation,F
amazing lecture and outstanding mam explaning math like gaming,F
thanks mam,F
thank you mam,F
thank you so much mam this video is really helpful to us,F
thank u so much mam,F
"nice video, solving integrals is so much fun",F
nice video,F
thank you maam,F
thanks,F
nice,F
happy raksha bandhan mam,I
,I
batch 2024 - 25,I
,I
best teacher,F
q no. 11 doubt,D
thanks mam,F
question 22 not done,D
after watching this video i understood full exercise and thanks you a lot of you mam you are the best teacher,F
mam very nice teaching,F
thanks so much mam,F
thanks mam,F
,I
ma'am you are really a best maths teacher i have ever seen....thank you so much ma'am,F
,I
mam please explain q21 last 2nd line-1/2 apne nehi likha ha last line pe,D
thank you so much ma'am,F
,I
"whats a amazing teching mam,it is marvellous",F
"whats a amazing teching mam,it is marvellous",F
mam u r the bestest teacher in the world,F
best explanation,F
jee students marks their attendance,I
thanku sooo much mam,F
really mam aap top one padhate ho. mene apki videos dekh kar 12th class ka math 'ssyllabus complete kiya h a very very thankful to you and i pray you get double achievement in your life,F
i have doubt in que no.9ma'am plz explain it..,D
1:32:58,I
dher sara smili,I
ma'am solution no. 7 ka answer ncert me different hai to madhya pradesh board ise wrong karega?,D
thanks ma'am,F
"so nice explanation ma'am, thank you so much for your dedication",F
mam q no. 7and9 ncert se match q ni kr raha hai?,D
,I
,I
thank you mam,F
arre m 22 hi dekhn aaya ta svra vo hi ni kra yha tk to mne b krdiya dheechod ki,D
,I
mam for question 8 th,D
whats the answer of q. 12,D
,I
,I
oues 9 10 11 doubt,D
mam you are the best teacher in world because your explanation give me relief in solving math.,F
best teacher thanku mam for solution,F
thank you mam,F
ma'am questions 4 ko banaye,D
ma'am app mujhe acha parate hai app se parkar top karunga,F
,I
ma'am question 9 doubt hai,D
question no . 23 done,F
,I
,I
aa gaya,I
morning maam,I
your are the beat teacher in the world,F
50:43,I
thankyou madam ji,F
11 doubt,D
in q no. 21 there is a mistake in denominator at last two three lines,D
,I
mam aap apna 12th kaha se complete kiye,D
thanks mam ap etna acha se samjhate ho ki pura concept clear ho jata,F
,I
,I
question no. 8,D
,I
,I
best teacher,F
thank you so much ma'am for your great contribution,F
"hello maam, i think that in 2:05:52 , last line is wrong..e (to the power 2x) cosx / ""4""am i correct maam.. i have doubt in thisby the i am very much grateful to have you as my math teacher.. u a extraordinary.. thank you for being always with us",D
mam u're the bestest teacher of mathematics thanku mampls reply maam...bless me so that i can do well in math,F
no words to describe how hard working you are thanks a lot for this amazing session world best teacher,F
,I
you are the best teacher mam,F
mam 22 ka answer 2xtan^-1x +log | costan^-1x|+c aa raha hai.but book mein 2xtan^-1x-log|1+x^2) aa raha hai?ye kaise aaega mam?,D
formula thankyou so much,F
,I
,I
mam hum yaha solutions dekhne hi to aate hain or aap har question ko hw de deti ho,D
in que no 18 no need to apply formula we can separate the numerator in 1 and sinx and then we will get sinx/.....=f(x) and 1/.... as fdashx by applying sin^2x+cos^2x=1and thank u so much,D
masha allah mam bhaot achcha parhate ho aap bilkul step by step bilkul concept clear kara dete ho mam aise hi parahana time to lagega lekin hamare jaise student ko bhi aapki baat puri puri samajh aayaegi mam aise hi parhana taki sabko samajh aaye thankyuo so much mam.,F
mam i have a doubt in question no. 9 can you please solve it,D
thankq so much mam,F
thnxxx maam,F
thank you soooo much ma'am,F
up,I
mam plz 22 qu explain ker do,D
thank you mam,F
mam q 23 ko ham by part sa kar sakte hai kya. mam please answer jalde denaagar ha to mam ex3 ka integrations mai eske power ka kya hoga,D
thank you mam,F
mam 7.8 ka video bnaiye,D
thanks you mam,F
,I
4.x logx me logx ko apan apna 1st falan manaege or 1 falan ki jaghe likhenge,D
45:12,I
,I
,I
,I
,I
mam u're the bestest teacher of mathematics thanku mam,F
thanx mam aap bhut acha padte h,F
thanks mam aapka batane ka jo tarika hai bahut hi lajavab hai,F
very very thank you ma'am for providing such kind of quality education,F
thanks mam,F
i am completely understand mam,F
,I
...!!...!!,I
,I
mam 22 questions done,F
,I
", wow",I
thnk u mdm jii.. que 7.,F
bahut acchha padhati ho mam ....superb,F
mam mujhe first term wale topic wali videos nahi mil rhe h playlist me,D
thanku much mam,F
mam question 11 doubt hai,D
,I
"ma'am i doubt in q-9 , plz make video on doubt",D
mam plzz explain q11 and 22,D
mam hindi medium ka class nahi karati hai bio and physics ka,D
"mam integration logx hoga ............ x(logx-1)+ c ,,",D
11 doubt,D
),I
ex-7. 6 doubt - ques no. - 11 and 22,D
ques. no. 22 done,F
thank u so much mam. solving integration is fun,F
hlo,I
mam.. beach beach.. pe water le lia kijiye..,I
thank you mam,F
hii teacher aap aacha sikhate ho.,F
thanks a lot mam for providing such kind of classes for us,F
hi mam,I
ge mam,I
,I
anjali,I
hi anjali,I
hello,I
,I
yes mam,F
good evening mem,I
thanks mam,F
thanks ma'am,F
so nice explanation ma'am,F
great explanation,F
thanks you mam,F
completing the square,D
really fantastic thanks for maths ma'am,F
mam you are to good,F
thanks you mam,F
complet the sure method,D
mam i have a question like agr exam me questions aayenge to questions ko guess kaise krenge ki kaise krna because some questions are same,D
all concept are clear mamthanku,F
nice explanation mamthankyou so much for that,F
thank you ma'am aap bhout achaa padhati hai,F
thank you so much mam you are great teacher,F
please complete syllabusof geography class 12 term 2 .,D
nice video,F
superb,F
i am in class 8,D
hlo,I
hi girl what is intecasaan,I
thankyou,F
bsb,I
beautiful great angel,I
thanks mam,F
tq mam,F
thanks ma'am best teaching way,F
,I
thank you mam,F
mam app bhaut accha padhati ho,F
easiest exercise of ch 7 bcoz of u mam,F
mam why can't ques 9 th be solved without taking anything in common plz reply mam ....,D
mam u aree theee besttt !!!!u have made integrals so much easy....respect to ur hard work ....,F
math please give concept overview and solutions of exercise 7.8 bcoz i am of the session 2022-2024. 7.8 exercise is not reduced in my session,D
mam aap great hai,F
ma'am ur really grate and knowledgeable nice teaching ur most helpful to all students and seriously itna mast padhti ho i am not explain this word ki aap kitna mast padhati ho other online plateform but magnet brain is the best plateform specialist maths class,F
dear mam wht abut ex. 7.8,D
7.8 solve nahi ho raha hai es year m exam dena hai,D
main please 7.8 make a video,D
thank you mam you teach so good,F
thanks you mam,F
very very nice ex,F
q 9 bina common lekar krke dikhao,D
nice teaching,F
plz complete xii class maths rd sharma rs aggarwal and exampler book and xi class maths didi jee,D
nice teaching. really u are doing great job for those who couldn't afford expensive coaching fees and further want to study specially those who belong to very small villages and small families like me.,F
where is explanation for excercise 7.8,D
mam ex 7.8 ka video kab upload karengi mam please,D
very easy,F
"nice video, solving integrals is so much fun",F
thank you maam,F
thanks a allot ma'am,F
thank you so much mam,F
thank you,F
3 kese hua,D
mam (tan-)1 ka value kaise aaya ???,D
thanks mam,F
thnkuhh mam,F
"mam you are damn cuteno doubt....all concepts clearedthanks,,",F
thanku mam .it helped me alot,F
also puts lots,I
thank you so much for your hard work mam...,F
thank you so much magnet brains,F
mam you help students by teaching thanks,F
please update 7.8 concepts theory,D
