comment,label
mame plz maths part 1 ka mathematical logic ka video share karo,D
example some easy formula,D
amazing,I
"wow, mam , attractive lecture, & crystal clear, after watching this video, i can teachfinally thanks",F
,I
bohot ganda padhate hai sirf 98% ban sakte hai,F
thank you mam,F
godddd!!!!! thiss women is justt miracle .....the way she teachess..no tr could ever come to her teaching level she is the really goddess of mathhh,F
this lecture was mind blowing very good thank you very much mam,F
ma'am your teaching so wonderful,F
waste class,F
mam aap ba bsc ka maths ki classes nhi lgate?,D
"thank you so much mam, i am ready to crack my maths exam.",F
36:27 wala question samaja nnhi pta nhi apne konse konse concept lgaye hh sab uper see nikal gye,D
37:05 proofquestion,D
,I
this channel >>>> other institutes,F
my favourite maths teacher in whole 17 yearss,F
modi sarkar ki jay bjp sarkar ki jay jay bharat jay hindustan 1 se lekar aaye ba tak padhaai internet mein chhod dena chahie,I
crystal clear,I
,I
2024 ma jo video dekh rha han wa like kra,I
thank you 57:13,D
thank you mam,F
anyone who wants to complete this chapter in less time from zero understanding will get quality from this video,F
pagal,I
16:00what if we add the above row to get the below?for eg(a+b)^3= 1. 3. 3. 1so 0+111+343+363+141+01then we get 1. 4. 6. 4. 1= (a+b)^4is this correct??,D
gu,I
mam please use black background it really mqking difficult to watch in white background,F
kis kis ke teacher ne ye video group me share ki hai,I
thank you so much this video helped me a lot,F
mam please the point vala chapter bhi smjhado please,D
,I
op,I
thank you ma'am,F
you are great,F
56:25 maam independent term of x waala topic toh karaya nahi jo jyada hard laga mujhe,D
thank you mam,F
maam you had been cleared my all dought regarding this chapter,F
thank you aunty i love you,F
this teacher has the ability to complete whole book of class 11 in one video,F
,I
you really teach to good.,F
ap bhut axa pdhate ho,F
mam can u explain (98)5 i have not understand that,D
love from pakistan madam,F
love from pakistan,F
mam ki video ke baad no need of revisionlove you mam,F
class 11 chapter 8 binomial theorem introductionhttps://youtu.be/1nvbe7kv7hu?si=iwkfc1tvzx1h5h4b,I
i love you mam,F
excellent method of teaching,F
death,I
hi mam your vedios are very nice but when i analyse your channel i won't found your thumbnail that much interesting so i am a student of graphic designing too so i would be glad to make awesome thumbnail for you..and if any one in the veiwer wants their yotube vedio thumbnail so reply me on this comment.,F
concept clear,I
this teacher has really good method to solve problems,F
neha mam copy your video mam ji,I
wonderful explanation,F
mam you are really very very good teachers mam we are really proud of you mam in class our teacher also explains but not like your explanation .we are middle class we can't offurd tusions and some other .but you explanation had taught lot methank you mam,F
nice teaching,F
"binomial theorem for any index, please explain madam.",D
maam aap bahut acchi hai aap bahut acchi hai maam aapne saare topics free of cost padhati hai aap un sab baccho k baare mai souchti hai jo bichare paise ki wajah se padh nahi paatemaam i will give you my heart,F
,I
extremely helpful madam..thanks very much to relate combination to binomial theorem..articulation excellent..thanks..for long was looking for something of derivation..thanks regards,F
hello guys,I
mam exarsize vedio send karo,D
best teacher,F
happy teacher's day mam,I
i am in class 8 and i understood well,F
we have reduced syllables,I
hi mam love u u teached in very best waycrazy sweet voice,F
mam love uu r so greatso sweet voice,F
we have given this concept in 9th class present,I
thanks you mam,F
thanks mam,F
love from pakistan,F
thank you!!!,F
her voice is like adha sharma,I
,I
thank you so much ma'am you have clear my concept ...lots of love from me,F
today is my maths exam and watching your videofantabulous mam,F
hay mam,I
"this teacher is also excellent, all of you should also watch his video.",F
i must say it is enough for jee mere sare module ke questions banre hai pure ke pure,F
very helpful video thankyou mam so much,F
english class please,D
"i'm just 8th and they started this, it's soo hard, i cant understand a shit",F
thx,F
excellent mam,F
remember the name leo messi,I
31:44,D
me: studying this lesson in 10 maths foundation iit,I
2023-2024 batch give attendence,I
ma'am really...i love you as a teacher ....guru maa,F
thanks mame this is a great video.....love from pakistan,F
madam can we find or is there any formula to find the sum of all terms in the expansion of (a+b)^n using binomial theorem.?,D
excellent,F
thnku u ma'am u r the best,F
excellent explanation mam thank u a lot,F
there is no need of putting 1 before variables but still great explanation,F
very impressive.,F
thank u mam,F
mem ye clean dekhi nhi de raha,D
mam you are great,F
ab jaake mai pass houngaaaaa,F
thank you so much mam......,F
you are giving the best concept maam,F
07:58 - example of pascal's triangle09:35 - intro of pascal's triangle18:00 - binomial theorem formula26:23 - synopsis of binomial theorem27:26 - special cases of binomial theorem43:52 - general term in expansion of (a+b)^n49:20 - finding middle term of (a+b)^n in different cases,I
thanks mam,F
yaar kon kon meri trah pdh kr bhul gya or exam ke ek din phle dekh rha h,D
i am really very thankful maam,F
your teaching is nice and helped me a lotthank you,F
,I
writing too small after 28:00,F
thank you,F
ma'am please make a video in logarithms,D
kitna badhiya aur kitna jaldi padhaya mam ne maza aagaya thanks mameven if you will watch the video at 2x u will be able to understand it supereasilythankyou mam,F
world's best mam,F
great,F
when i watch his video at 2x speed i feel it going at normal,F
51:15,I
yaar ye ma'm ko to sare subjects aate hai,F
concept hua crystal clear,F
great,F
is it useful for entrance exam,D
excellent,F
tomorrow is my exam and i am here,D
ma'am op!,F
tomorrow is my exami watched this chapter is first time,D
the thing is question ar 40:00 can solve easily without use of binomial theoramas n is a positive integerlet take n = 1put value of n in eq 9^n+ -8n - 9that will be9-8-9 = 64 which is divisble by 64fu k cbse,D
,I
really madam... you make all concepts too easy thanks,F
me watching from pakistan....and iam amazed to see such a wholesome great intelligent teacher....that's why asians are on top..we have people like her....like wow,F
exam dene se pehle school mai dekh raha hu,D
....,I
thanks ma'm. your learning methods is mind-blowing,F
thanku mam,F
thankyou mam perfect explanationmind blowing mam,F
kal ko annual exam hai or aj mai first time video do rha ho,D
fuc i just completed this whole chapter in half an hour,F
thank you very much,F
mam has a nice voice and sab samajh gaya,F
"binomial, bi mane mam speaks our assamese language",D
your teaching method really good mam ek hi dil hai kitni bar jitogi,F
"literally man,how can i thank you",F
it's 12:02 am & after 8 hours there is my maths annual exam... hnn fatt to boht rhi h... sasura... 2 chapter abhi bhi krne h fresh beginning,D
ma'am u r really great,F
thnkuuu mam.. helped me a lot,F
who observed like dear sir she also says koisa bhi,D
crystal clear thanks mam,F
ma'am just wow speechless even the binomial theorem is so clear... in ur words crystal clear ..... awesome teaching ma'am thankyou so much,F
great and clear cut explaination,F
those students are here who doesn't choose maths but still studying to understand physicslegend,F
,I
deal sir ko bolo binomial theorem vdo youtube pe upload kare . app ka vdo me ham logo ko samaj me nai aa raha hai,D
are ma'am to the power 1000 thori expand kar payenge 1000 baat formula likha hoga,D
wow! what a nice session,F
pdf,I
29:31,I
this teacher have the ability to complete iit jee syallubs in one day,F
ye teacher kitni awesome hai yaar ......,F
thank you mam after listening to this class i solved problems myself,F
thank you ma'am,F
thanks alot mam. very helpful,F
concept hua crystal clear,F
last question answer is (-105x)and(35x/48),D
concept hua crystal clear,F
ma'am mai arjuna 1.0 se aya tha binomial smz neaap ne tho msm sir se accha amza diya ma'am,D
you are awesome mam...great job,F
mam aap itna padhho do bas baki use hum bahut se questions kerenge to chapter complete for any competition level,F
i am preparing my 11 syllabus with help of you mam,F
timestamps!!3:30 permutations (def)9:00 basic principle of counting23:50 type 1 permutations ( and factorial explanation )32:54 type 2 permutations44:35 type 3 permutations56:12 type 4 permutations1:07:14 combination (def)1:08:15 permutations vs combinations1:13:40 formula ( combination )1:14:09 some useful formulas1:16:59 questions solving.1:29:57 the last problem!1:36:04 the end!!,I
thanks ma'am itna eassy explanation k lie sbb smj meh aa gaya,F
99143 views,I
mam i confuse when your brain fight with your beauty who will win,F
good,F
31:52 mam the value of b is -x/2,D
exam ke ek din pahle kon kon dekh raha he,D
answer of the last question :-4th term --> [-105/8]x^65th term --> [+35/48]x^7,D
